hour_of_day,day_of_week,month,is_weekend,is_vacation,is_exam_period,outside_temperature,humidity,occupancy_count,energy_consumption_kwh,timestamp,hour,day,weekday,month_dt,lag_1,lag_2,lag_3,lag_4,lag_8,roll_mean_3,roll_mean_8
3,6,1970-01-01 00:00:00.000000001,False,0,0,0.896213292042162,83.62454105353495,116,109.67482581711307,2020-01-15 03:00:00,3,15,2,1,101.65366733580154,124.57546043729889,130.72552448048785,109.2310197534537,106.67390597153684,118.98488408452943,105.6209898511311
6,6,1970-01-01 00:00:00.000000001,False,0,0,3.4784183839945473,77.5656376688534,115,102.55868213930938,2020-01-15 06:00:00,6,15,2,1,109.67482581711307,101.65366733580154,124.57546043729889,130.72552448048785,101.94853408216716,111.96798453007118,105.99610483182813
9,6,1970-01-01 00:00:00.000000001,False,0,0,5.432183884336026,79.74916971693446,54,79.59031238469534,2020-01-15 09:00:00,9,15,2,1,102.55868213930938,109.67482581711307,101.65366733580154,124.57546043729889,89.8648674952541,104.62905843074134,106.0723733389709
12,6,1970-01-01 00:00:00.000000001,False,0,0,8.24139480628894,62.31524024641456,52,78.14721253690664,2020-01-15 12:00:00,12,15,2,1,79.59031238469534,102.55868213930938,109.67482581711307,101.65366733580154,80.29493925304874,97.2746067803726,104.78805395015107
15,6,1970-01-01 00:00:00.000000001,False,0,0,8.430656387765419,61.694178610059154,44,79.36358722641015,2020-01-15 15:00:00,15,15,2,1,78.14721253690664,79.59031238469534,102.55868213930938,109.67482581711307,109.2310197534537,86.76540235363711,104.5195881106333
18,6,1970-01-01 00:00:00.000000001,False,0,0,3.251439587748862,75.29034788381077,88,125.98068479055743,2020-01-15 18:00:00,18,15,2,1,79.36358722641015,78.14721253690664,79.59031238469534,102.55868213930938,130.72552448048785,79.03370404933737,100.78615904475285
21,6,1970-01-01 00:00:00.000000001,False,0,0,0.3940028751105613,75.88183259080587,94,126.93248369984484,2020-01-15 21:00:00,21,15,2,1,125.98068479055743,79.36358722641015,78.14721253690664,79.59031238469534,124.57546043729889,94.49716151795808,100.19305408351156
0,0,1970-01-01 00:00:00.000000001,False,0,0,2.2196129644081557,80.18390434035064,113,93.62414148821236,2020-01-16 00:00:00,0,16,3,1,126.93248369984484,125.98068479055743,79.36358722641015,78.14721253690664,101.65366733580154,110.75891857227082,100.4876819913298
3,0,1970-01-01 00:00:00.000000001,False,0,0,0.870651612592888,76.33938935503316,142,98.12067038528993,2020-01-16 03:00:00,3,16,3,1,93.62414148821236,126.93248369984484,125.98068479055743,79.36358722641015,109.67482581711307,115.51243665953821,99.48399126038115
6,0,1970-01-01 00:00:00.000000001,False,0,0,0.5832631884748807,74.3150846425378,140,116.09281845917032,2020-01-16 06:00:00,6,16,3,1,98.12067038528993,93.62414148821236,126.93248369984484,125.98068479055743,102.55868213930938,106.22576519111571,98.03972183140326
9,0,1970-01-01 00:00:00.000000001,False,0,0,4.12397355853419,72.95548817289445,68,94.36256022604992,2020-01-16 09:00:00,9,16,3,1,116.09281845917032,98.12067038528993,93.62414148821236,126.93248369984484,79.59031238469534,102.61254344422419,99.73148887138588
12,0,1970-01-01 00:00:00.000000001,False,0,0,6.582221878168973,81.5244846168068,57,93.51659072985235,2020-01-16 12:00:00,12,16,3,1,94.36256022604992,116.09281845917032,98.12067038528993,93.62414148821236,78.14721253690664,102.85868302350339,101.5780198515552
15,0,1970-01-01 00:00:00.000000001,False,0,0,8.125042543618557,67.47371654204045,67,88.59646650774273,2020-01-16 15:00:00,15,16,3,1,93.51659072985235,94.36256022604992,116.09281845917032,98.12067038528993,79.36358722641015,101.3239898050242,103.49919212567342
18,0,1970-01-01 00:00:00.000000001,False,0,0,2.31571888714343,83.46159704439701,116,128.24836821290612,2020-01-16 18:00:00,18,16,3,1,88.59646650774273,93.51659072985235,94.36256022604992,116.09281845917032,125.98068479055743,92.15853915454834,104.65330203583999
21,0,1970-01-01 00:00:00.000000001,False,0,0,-2.6887355496370016,79.44010868284137,128,150.68440027815768,2020-01-16 21:00:00,21,16,3,1,128.24836821290612,88.59646650774273,93.51659072985235,94.36256022604992,126.93248369984484,103.4538084835004,104.93676246363357
0,1,1970-01-01 00:00:00.000000001,False,0,0,2.1753002313351555,68.79165640076896,110,107.09473529112196,2020-01-17 00:00:00,0,17,4,1,150.68440027815768,128.24836821290612,88.59646650774273,93.51659072985235,93.62414148821236,122.50974499960218,107.90575203592267
3,1,1970-01-01 00:00:00.000000001,False,0,0,1.7631288434002803,71.00705169195406,140,104.16756059454642,2020-01-17 03:00:00,3,17,4,1,107.09473529112196,150.68440027815768,128.24836821290612,88.59646650774273,98.12067038528993,128.67583459406194,109.58957626128638
6,1,1970-01-01 00:00:00.000000001,False,0,0,3.1811184579796894,72.38969859755983,138,119.42606692565114,2020-01-17 06:00:00,6,17,4,1,104.16756059454642,107.09473529112196,150.68440027815768,128.24836821290612,116.09281845917032,120.64889872127536,110.34543753744344
9,1,1970-01-01 00:00:00.000000001,False,0,0,6.11687042992299,74.6900633692351,60,75.1909496415192,2020-01-17 09:00:00,9,17,4,1,119.42606692565114,104.16756059454642,107.09473529112196,150.68440027815768,94.36256022604992,110.22945427043983,110.76209359575354
12,1,1970-01-01 00:00:00.000000001,False,0,0,6.697501527992433,67.86048094760481,51,87.71451035100641,2020-01-17 12:00:00,12,17,4,1,75.1909496415192,119.42606692565114,104.16756059454642,107.09473529112196,93.51659072985235,99.59485905390558,108.3656422726872
15,1,1970-01-01 00:00:00.000000001,False,0,0,5.670838850582982,63.1420402178741,65,87.08714331249682,2020-01-17 15:00:00,15,17,4,1,87.71451035100641,75.1909496415192,119.42606692565114,104.16756059454642,88.59646650774273,94.11050897272558,107.64038222533145
18,1,1970-01-01 00:00:00.000000001,False,0,0,1.487836325710039,73.96067543861085,110,132.24342886811257,2020-01-17 18:00:00,18,17,4,1,87.08714331249682,87.71451035100641,75.1909496415192,119.42606692565114,128.24836821290612,83.33086776834081,107.45171682592573
21,1,1970-01-01 00:00:00.000000001,False,0,0,1.0472609447935073,70.19750152107541,126,131.55602365016497,2020-01-17 21:00:00,21,17,4,1,132.24342886811257,87.08714331249682,87.71451035100641,75.1909496415192,150.68440027815768,102.34836084387193,107.95109940782652
0,2,1970-01-01 00:00:00.000000001,True,0,0,-1.5420029150778598,87.20208826018518,122,113.793292934794,2020-01-18 00:00:00,0,18,5,1,131.55602365016497,132.24342886811257,87.08714331249682,87.71451035100641,107.09473529112196,116.96219861025811,105.56005232932743
3,2,1970-01-01 00:00:00.000000001,True,0,0,1.302370136138695,79.66055614557187,142,100.84662457020266,2020-01-18 03:00:00,3,18,5,1,113.793292934794,131.55602365016497,132.24342886811257,87.08714331249682,104.16756059454642,125.86424848435719,106.39737203478644
6,2,1970-01-01 00:00:00.000000001,True,0,0,3.044401388768318,86.3539437988341,139,121.5424291714966,2020-01-18 06:00:00,6,18,5,1,100.84662457020266,113.793292934794,131.55602365016497,132.24342886811257,119.42606692565114,115.39864705172054,105.98225503174346
9,2,1970-01-01 00:00:00.000000001,True,0,0,6.233110403008324,84.62548467408196,54,84.84732931071174,2020-01-18 09:00:00,9,18,5,1,121.5424291714966,100.84662457020266,113.793292934794,131.55602365016497,75.1909496415192,112.06078222549775,106.24680031247415
12,2,1970-01-01 00:00:00.000000001,True,0,0,7.65694362164267,75.06716832467677,69,82.26437376669254,2020-01-18 12:00:00,12,18,5,1,84.84732931071174,121.5424291714966,100.84662457020266,113.793292934794,87.71451035100641,102.41212768413699,107.45384777112322
15,2,1970-01-01 00:00:00.000000001,True,0,0,7.2151726519941075,74.90417131810365,50,88.4343020416472,2020-01-18 15:00:00,15,18,5,1,82.26437376669254,84.84732931071174,121.5424291714966,100.84662457020266,87.08714331249682,96.21804408296695,106.77258069808398
18,2,1970-01-01 00:00:00.000000001,True,0,0,0.3920632286961236,80.0595991043794,124,136.23039002534185,2020-01-18 18:00:00,18,18,5,1,88.4343020416472,82.26437376669254,84.84732931071174,121.5424291714966,132.24342886811257,85.1820017063505,106.9409755392278
21,2,1970-01-01 00:00:00.000000001,True,0,0,0.1613379234335539,88.38786152313466,111,123.64698739863952,2020-01-18 21:00:00,21,18,5,1,136.23039002534185,88.4343020416472,82.26437376669254,84.84732931071174,131.55602365016497,102.3096886112272,107.43934568388144
0,3,1970-01-01 00:00:00.000000001,True,0,0,-2.1901315736215543,88.95920827542325,128,118.6752161949855,2020-01-19 00:00:00,0,19,6,1,123.64698739863952,136.23039002534185,88.4343020416472,82.26437376669254,113.793292934794,116.10389315520952,106.45071615244076
3,3,1970-01-01 00:00:00.000000001,True,0,0,0.0424166260879551,79.15072704875477,140,110.02383876796668,2020-01-19 03:00:00,3,19,6,1,118.6752161949855,123.64698739863952,136.23039002534185,88.4343020416472,100.84662457020266,126.18419787298895,107.0609565599647
6,3,1970-01-01 00:00:00.000000001,True,0,0,4.222842688249601,76.31174663777182,137,110.32306772050464,2020-01-19 06:00:00,6,19,6,1,110.02383876796668,118.6752161949855,123.64698739863952,136.23039002534185,121.5424291714966,117.44868078719723,108.2081083346852
9,3,1970-01-01 00:00:00.000000001,True,0,0,8.747776068092072,61.72491300611619,53,81.83096660650327,2020-01-19 09:00:00,9,19,6,1,110.32306772050464,110.02383876796668,118.6752161949855,123.64698739863952,84.84732931071174,113.00737422781894,106.80568815331121
12,3,1970-01-01 00:00:00.000000001,True,0,0,8.67996842247914,70.11670239828929,57,81.94386021376995,2020-01-19 12:00:00,12,19,6,1,81.83096660650327,110.32306772050464,110.02383876796668,118.6752161949855,82.26437376669254,100.72595769832486,106.42864281528516
15,3,1970-01-01 00:00:00.000000001,True,0,0,7.459487248370742,77.16483515081173,55,93.23364460436396,2020-01-19 15:00:00,15,19,6,1,81.94386021376995,81.83096660650327,110.32306772050464,110.02383876796668,88.4343020416472,91.36596484692596,106.38857862116983
18,3,1970-01-01 00:00:00.000000001,True,0,0,1.0652955201954732,85.08781796638787,128,128.4699199538647,2020-01-19 18:00:00,18,19,6,1,93.23364460436396,81.94386021376995,81.83096660650327,110.32306772050464,136.23039002534185,85.66949047487907,106.98849644150943
21,3,1970-01-01 00:00:00.000000001,True,0,0,0.4269582538411641,83.70600213845972,128,123.43965091074962,2020-01-19 21:00:00,21,19,6,1,128.4699199538647,93.23364460436396,81.94386021376995,81.83096660650327,123.64698739863952,101.21580825733287,106.01843768257477
0,4,1970-01-01 00:00:00.000000001,False,0,0,-1.3460392699961874,80.79330287008348,113,102.62622595759376,2020-01-20 00:00:00,0,20,0,1,123.43965091074962,128.4699199538647,93.23364460436396,81.94386021376995,118.6752161949855,115.04773848965942,105.99252062158854
3,4,1970-01-01 00:00:00.000000001,False,0,0,4.682445690654621,77.18229833612202,139,99.07012092015516,2020-01-20 03:00:00,3,20,0,1,102.62622595759376,123.43965091074962,128.4699199538647,93.23364460436396,110.02383876796668,118.17859894073602,103.98639684191457
6,4,1970-01-01 00:00:00.000000001,False,0,0,3.54218024823371,75.20874701410094,142,107.79813171793812,2020-01-20 06:00:00,6,20,0,1,99.07012092015516,102.62622595759376,123.43965091074962,128.4699199538647,110.32306772050464,108.37866592949952,102.61718211093813
9,4,1970-01-01 00:00:00.000000001,False,0,0,6.256116959814818,75.13106397906238,60,86.29132077854206,2020-01-20 09:00:00,9,20,0,1,107.79813171793812,99.07012092015516,102.62622595759376,123.43965091074962,81.83096660650327,103.16482619856235,102.30156511061732
12,4,1970-01-01 00:00:00.000000001,False,0,0,8.543460961415821,60.85567763645295,68,81.01188205777207,2020-01-20 12:00:00,12,20,0,1,86.29132077854206,107.79813171793812,99.07012092015516,102.62622595759376,81.94386021376995,97.71985780554512,102.85910938212216
15,4,1970-01-01 00:00:00.000000001,False,0,0,6.188354789388619,71.81337601032362,63,93.94014220287276,2020-01-20 15:00:00,15,20,0,1,81.01188205777207,86.29132077854206,107.79813171793812,99.07012092015516,93.23364460436396,91.70044485141743,102.74261211262242
18,4,1970-01-01 00:00:00.000000001,False,0,0,3.702106098443525,80.0192904454394,127,124.9155193092474,2020-01-20 18:00:00,18,20,0,1,93.94014220287276,81.01188205777207,86.29132077854206,107.79813171793812,128.4699199538647,87.08111501306229,102.83092431243603
21,4,1970-01-01 00:00:00.000000001,False,0,0,0.7510202328222986,81.33604179515785,111,124.78225322593168,2020-01-20 21:00:00,21,20,0,1,124.9155193092474,93.94014220287276,81.01188205777207,86.29132077854206,123.43965091074962,99.95584785663074,102.38662423185887
0,5,1970-01-01 00:00:00.000000001,False,0,0,0.4549714700290906,78.35706629103706,97,97.4594394791308,2020-01-21 00:00:00,0,21,1,1,124.78225322593168,124.9155193092474,93.94014220287276,81.01188205777207,102.62622595759376,114.54597157935062,102.55444952125663
3,5,1970-01-01 00:00:00.000000001,False,0,0,3.019333802737299,70.8325073386411,111,94.96293675482572,2020-01-21 03:00:00,3,21,1,1,97.4594394791308,124.78225322593168,124.9155193092474,93.94014220287276,99.07012092015516,115.71907067143661,101.90860121144875
6,5,1970-01-01 00:00:00.000000001,False,0,0,4.203517230907175,73.52360824271719,109,102.54181536640638,2020-01-21 06:00:00,6,21,1,1,94.96293675482572,97.4594394791308,124.78225322593168,124.9155193092474,107.79813171793812,105.7348764866294,101.39520319078257
9,5,1970-01-01 00:00:00.000000001,False,0,0,5.450499310196566,74.38872413703598,53,90.7716607488424,2020-01-21 09:00:00,9,21,1,1,102.54181536640638,94.96293675482572,97.4594394791308,124.78225322593168,86.29132077854206,98.32139720012096,100.73816364684112
12,5,1970-01-01 00:00:00.000000001,False,0,0,6.6548697258253915,68.31319204995398,40,91.14537819148484,2020-01-21 12:00:00,12,21,1,1,90.7716607488424,102.54181536640638,94.96293675482572,97.4594394791308,81.01188205777207,96.09213762335817,101.29820614312865
15,5,1970-01-01 00:00:00.000000001,False,0,0,6.0855834351131275,70.36901048074549,52,82.01950374333941,2020-01-21 15:00:00,15,21,1,1,91.14537819148484,90.7716607488424,102.54181536640638,94.96293675482572,93.94014220287276,94.81961810224455,102.56489315984275
18,5,1970-01-01 00:00:00.000000001,False,0,0,3.662385911300567,78.44944512616046,96,113.90871902161368,2020-01-21 18:00:00,18,21,1,1,82.01950374333941,91.14537819148484,90.7716607488424,102.54181536640638,124.9155193092474,87.97884756122221,101.07481335240108
21,5,1970-01-01 00:00:00.000000001,False,0,0,-1.7701439001438146,79.22783986206177,100,141.80974210080691,2020-01-21 21:00:00,21,21,1,1,113.90871902161368,82.01950374333941,91.14537819148484,90.7716607488424,124.78225322593168,95.69120031881265,99.69896331644685
0,6,1970-01-01 00:00:00.000000001,False,0,0,-2.0468218286072366,90.52627151459498,91,114.33768317890114,2020-01-22 00:00:00,0,22,2,1,141.80974210080691,113.90871902161368,82.01950374333941,91.14537819148484,97.4594394791308,112.57932162191999,101.82739942580626
3,6,1970-01-01 00:00:00.000000001,False,0,0,2.1655459221757587,87.72165425154593,113,97.7929196698943,2020-01-22 03:00:00,3,22,2,1,114.33768317890114,141.80974210080691,113.90871902161368,82.01950374333941,94.96293675482572,123.35204810044058,103.93717988827757
6,6,1970-01-01 00:00:00.000000001,False,0,0,3.74911706637607,73.18020385118197,117,104.70703457687516,2020-01-22 06:00:00,6,22,2,1,97.7929196698943,114.33768317890114,141.80974210080691,113.90871902161368,102.54181536640638,117.98011498320078,104.29092775266113
9,6,1970-01-01 00:00:00.000000001,False,0,0,5.642518541306268,80.2206463637969,48,86.20446594258684,2020-01-22 09:00:00,9,22,2,1,104.70703457687516,97.7929196698943,114.33768317890114,141.80974210080691,90.7716607488424,105.61254580855687,104.56158015396973
12,6,1970-01-01 00:00:00.000000001,False,0,0,9.269545247503263,63.85448197699855,48,81.12042725059462,2020-01-22 12:00:00,12,22,2,1,86.20446594258684,104.70703457687516,97.7929196698943,114.33768317890114,91.14537819148484,96.23480672978542,103.99068080318779
15,6,1970-01-01 00:00:00.000000001,False,0,0,5.274277600247677,80.21288901924966,43,77.62764335928995,2020-01-22 15:00:00,15,22,2,1,81.12042725059462,86.20446594258684,104.70703457687516,97.7929196698943,82.01950374333941,90.67730925668555,102.73756193557651
18,6,1970-01-01 00:00:00.000000001,False,0,0,4.620190158208418,75.13792710999203,100,111.89822440682616,2020-01-22 18:00:00,18,22,2,1,77.62764335928995,81.12042725059462,86.20446594258684,104.70703457687516,113.90871902161368,81.65084551749047,102.18857938757031
21,6,1970-01-01 00:00:00.000000001,False,0,0,0.3404352753909654,88.75174592686078,101,133.6577430979057,2020-01-22 21:00:00,21,22,2,1,111.89822440682616,77.62764335928995,81.12042725059462,86.20446594258684,141.80974210080691,90.2154316722369,101.93726756072188
0,0,1970-01-01 00:00:00.000000001,False,0,0,0.0184226041515031,84.12363821713721,125,106.84028526967307,2020-01-23 00:00:00,0,23,3,1,133.6577430979057,111.89822440682616,77.62764335928995,81.12042725059462,114.33768317890114,107.72787028800728,100.91826768535924
3,0,1970-01-01 00:00:00.000000001,False,0,0,2.7097276420418344,81.15339731578551,143,92.90842149784152,2020-01-23 03:00:00,3,23,3,1,106.84028526967307,133.6577430979057,111.89822440682616,77.62764335928995,97.7929196698943,117.46541759146832,99.98109294670572
6,0,1970-01-01 00:00:00.000000001,False,0,0,2.2698778800361343,80.90932279012772,141,114.55395599730232,2020-01-23 06:00:00,6,23,3,1,92.90842149784152,106.84028526967307,133.6577430979057,111.89822440682616,104.70703457687516,111.13548328847344,99.37053067519913
9,0,1970-01-01 00:00:00.000000001,False,0,0,5.606888437067969,78.16482218217317,69,91.65136597107488,2020-01-23 09:00:00,9,23,3,1,114.55395599730232,92.90842149784152,106.84028526967307,133.6577430979057,86.20446594258684,104.76755425493896,100.60139585275252
